REMID,FECHA,LOTE,UNIDAD,MANDANTE,PLACA,TIPO,MARCA,MODELO,ANHO,TRACC,COMB,GTIA. MEC,VPCA,MINIMO,MAG,ADJUDIC.,KILOMETRAJE
846,20/05/2020,26,LEASING,RELSA - PAQ1,JHHG57,CAMIONETA,TOYOTA,HILUX D CAB DX 4X4 2.4,2017,4x4,D,,11000000,4800000,6490000,7800000,96078
846,20/05/2020,27,LEASING,RELSA - PAQ1,JJXW70,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.4,2017,4x4,D,,11480000,4800000,7921200,7700000,88947
846,20/05/2020,28,LEASING,RELSA - PAQ1,JKDS49,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.5,2017,4x4,D,,11480000,4800000,7806400,7700000,75404
846,20/05/2020,29,PARTICULARES,PARTICULAR,JCVT74,CAMIONETA,MITSUBISHI,NEW L200 WORK CR 2.4,2017,4x2,D,,10900000,4800000,8300000,8100000,72046
846,20/05/2020,30,LEASING,GAMA,HLXY78,CAMIONETA,FORD,RANGER XLT 4X4 3.2,2016,4x4,D,,11200000,3400000,7616000,6900000,102439
846,20/05/2020,31,PARTICULARES,PARTICULAR EXCEPCION,HTPD51,CAMIONETA,MITSUBISHI,L200 KATANA DCAB CRT 4X4 2.4,2016,4x4,D,,10500000,4400000,6500000,6800000,105253
846,20/05/2020,32,LEASING,GAMA,HVBG40,CAMIONETA,MITSUBISHI,L200 KATANA CRM 4X4 2.4,2016,4x4,D,,10300000,4400000,7004000,7100000,65913
846,20/05/2020,33,LEASING,GAMA,HVBG42,CAMIONETA,MITSUBISHI,L200 KATANA CRM 4X4 2.4,2016,4x4,D,,10300000,4400000,7004000,7200000,133986
846,20/05/2020,34,LEASING,GAMA,HSFB99,CAMIONETA,MITSUBISHI,L200 KATANA CR 2.4,2016,4x2,D,,10100000,4400000,6868000,6600000,87676
846,20/05/2020,35,LEASING,RELSA - PAQ1,HRFZ52,CAMIONETA,VOLKSWAGEN,AMAROK POWER PLUS 4X4 2.0 AUT,2016,4x4,D,,9952896,4400000,5971738,7800000,114663
846,20/05/2020,36,LEASING,RELSA - PAQ1,HRFZ54,CAMIONETA,VOLKSWAGEN,AMAROK POWER 4X4 2.0 AUT,2016,4x4,D,,10075253,4400000,6045152,8400000,95304
846,20/05/2020,37,LEASING,GAMA,JCHD63,CAMIONETA,VOLKSWAGEN,AMAROK POWER 4X4 2.0,2016,4x4,D,,12100000,4400000,7260000,7100000,118479
846,20/05/2020,38,LEASING,GAMA,HJRC65,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.5,2015,4x4,D,,8800000,4000000,5544000,6200000,70447
846,20/05/2020,39,LEASING,GAMA,HJGW27,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.5,2015,4x4,D,,8800000,4000000,5544000,5500000,131661
846,20/05/2020,40,LEASING,HERTZ,HHCV20,CAMIONETA,TOYOTA,HILUX D CAB TDI 4X4 3.0,2015,4x4,D,,11100000,4000000,5193750,6000000,151955
846,20/05/2020,41,LEASING,GAMA,JCHJ60,CAMIONETA,TOYOTA,HI LUX 2.4,2016,4x2,D,,11000000,3400000,6600000,7100000,187548
846,20/05/2020,42,LEASING,RELSA - PAQ1,HSZH37,CAMIONETA,CHEVROLET,D MAX II 2.5,2016,4x2,D,,9190000,4400000,6157300,6100000,90579
846,20/05/2020,43,LEASING,RELSA - PAQ1,HSZH38,CAMIONETA,CHEVROLET,D MAX II 2.5,2016,4x2,D,,9190000,4400000,6157300,6500000,95619
846,20/05/2020,44,LEASING,RELSA - PAQ1,HSZJ51,CAMIONETA,CHEVROLET,D MAX II 2.5,2016,4x2,D,,9190000,4400000,6157300,6500000,96144
846,20/05/2020,45,LEASING,RELSA - PAQ1,HSZH41,CAMIONETA,CHEVROLET,D MAX II 2.5,2016,4x2,D,,9190000,4400000,6157300,6100000,96896
846,20/05/2020,46,LEASING,RELSA - PAQ1,HSZH42,CAMIONETA,CHEVROLET,D MAX II 2.5,2016,4x2,D,,9190000,4400000,6157300,6000000,107295
846,20/05/2020,47,LEASING,RELSA - PAQ2,HSZJ71,CAMIONETA,CHEVROLET,D MAX II 2.5,2016,4x2,D,,9190000,4400000,6203250,6100000,154067
846,20/05/2020,48,LEASING,RELSA - PAQ2,HSZJ66,CAMIONETA,CHEVROLET,D MAX II 2.5,2016,4x2,D,,9190000,4400000,6203250,6000000,158159
846,20/05/2020,49,LEASING,RELSA - PAQ2,HSZH43,CAMIONETA,CHEVROLET,D MAX II 2.5,2016,4x2,D,,9190000,4400000,6203250,6100000,159093
846,20/05/2020,50,LEASING,RELSA - PAQ2,HSZJ65,CAMIONETA,CHEVROLET,D MAX II 2.5,2016,4x2,D,,9190000,4400000,6203250,6000000,183070
846,20/05/2020,51,LEASING,GAMA,HVZX80,CAMIONETA,CHEVROLET,D MAX II 2.5,2016,4x2,D,,9200000,4400000,5520000,5100000,228058
846,20/05/2020,52,LEASING,FIRST,GZRG39,CAMIONETA,CHEVROLET,D MAX II 2.5,2015,4x2,D,,9200000,4000000,4350000,6000000,54746
846,20/05/2020,53,LEASING,FIRST,HGYS18,CAMIONETA,CHEVROLET,D MAX II 2.5,2015,4x2,D,,9200000,4000000,4350000,5600000,85105
846,20/05/2020,54,LEASING,FIRST,GZRF91,CAMIONETA,CHEVROLET,D MAX II 2.5,2015,4x2,D,,9200000,4000000,4350000,5300000,81324
846,20/05/2020,55,LEASING,FIRST,HGYS19,CAMIONETA,CHEVROLET,D MAX II 2.5,2015,4x2,D,,9200001,4000000,4350000,5100000,96578
846,20/05/2020,56,LEASING,FIRST,GZRF94,CAMIONETA,CHEVROLET,D MAX II 2.5,2015,4x2,D,,9200000,4000000,4350000,5100000,95355
846,20/05/2020,57,LEASING,FIRST,HDPF31,CAMIONETA,CHEVROLET,D MAX II 2.5,2015,4x2,D,,9200000,4000000,4350000,4800000,149055
846,20/05/2020,58,LEASING,HERTZ,GLGT25,CAMIONETA,TOYOTA,HILUX DCAB TDI SR 4X4 2.5,2014,4x4,D,,10500000,3600000,4551100,5800000,145212
846,20/05/2020,59,LEASING,RELSA - PAQ1,JGTD79,CAMIONETA,KIA MOTORS,FRONTIER D CAB 2.5,2017,4x2,D,,12390000,4800000,8673000,7800000,38168
846,20/05/2020,60,LEASING,GAMA,HJPT62,CAMIONETA,KIA MOTORS,FRONTIER D CAB 2.5,2015,4x2,D,,9900000,3000000,6732000,7400000,71972
846,20/05/2020,61,LEASING,GAMA,HHDS32,CAMIONETA,KIA MOTORS,FRONTIER D CAB 2.5,2015,4x2,D,,9900000,3000000,6732000,6300000,169066
846,20/05/2020,62,LEASING,RELSA - PAQ1,KDVF27,FURGON,PEUGEOT,PARTNER HDI 1.6,2018,4x2,D,,7250000,2200000,5002500,6000000,37774
846,20/05/2020,63,LEASING,RELSA - PAQ1,KDVF18,FURGON,PEUGEOT,NUEVA PARTNER HDI 1.6,2018,4x2,D,,7250000,2200000,5002500,5700000,51113
846,20/05/2020,64,LEASING,RELSA - PAQ1,KDVF12,FURGON,PEUGEOT,NUEVA PARTNER HDI 1.6,2018,4x2,D,,7250000,2200000,5002500,6000000,56043
846,20/05/2020,65,LEASING,RELSA - PAQ1,JGTC74,FURGON,CITROËN,BERLINGO HDI 1.6,2017,4x2,D,,6110000,2000000,4215900,5100000,84785
846,20/05/2020,66,LEASING,GAMA,HZPS31,FURGON,PEUGEOT,PARTNER HDI 1.6,2016,4x2,D,,5970000,1800000,3880500,4400000,116012
846,20/05/2020,67,LEASING,GAMA,HZPR81,FURGON,PEUGEOT,PARTNER HDI 1.6,2016,4x2,D,,5970000,1800000,3880500,4500000,98632
846,20/05/2020,68,LEASING,GAMA,HVSS76,FURGON,PEUGEOT,PARTNER HDI 1.6,2016,4x2,D,,5970000,1800000,3880500,4600000,133258
846,20/05/2020,69,LEASING,GAMA,HVBR84,FURGON,PEUGEOT,PARTNER HDI 1.6,2016,4x2,D,,5970000,1800000,3880500,4100000,182810
846,20/05/2020,70,LEASING,GAMA,HHDL62,FURGON,CITROËN,BERLINGO HDI 1.6,2015,4x2,D,,4850000,1600000,3298000,4000000,128928
846,20/05/2020,71,LEASING,RELSA - PAQ1,HPLX91,FURGON,RENAULT,DOKKER III 1.5,2016,4x2,D,,4700000,1600000,2914000,4100000,103651
846,20/05/2020,72,LEASING,RELSA - PAQ1,HPLX95,FURGON,RENAULT,DOKKER III 1.5,2016,4x2,D,,4700000,1600000,2914000,4200000,119628
846,20/05/2020,73,LEASING,RELSA - PAQ1,GCYX80,FURGON,FIAT,FIORINO CITY 1.3,2014,4x2,D,,3740000,1200000,2730200,4400000,17227
846,20/05/2020,74,LEASING,GAMA,HZPS37,FURGON,TOYOTA,HIACE 3.0,2016,4x2,D,,11300000,3400000,6215000,6600000,161315
846,20/05/2020,75,LEASING,GAMA,HZPS39,FURGON,TOYOTA,HIACE 3.0,2016,4x2,D,,11300000,3400000,5989000,5700000,270674
846,20/05/2020,76,LEASING,CHILEAN LEASING,JFSD56,STATION WAGON,SUZUKI,GRAND NOMADE 2.4,2017,4x4,B,,8030000,2600000,5760000,5700000,83629
846,20/05/2020,77,LEASING,CHILEAN LEASING,JBFG22,STATION WAGON,SUZUKI,GRAND NOMADE 2.4,2016,4x4,B,,7490000,2400000,5508000,5200000,82459
846,20/05/2020,78,LEASING,HERTZ,JXPR78,HATCHBACK,PEUGEOT,208 ACTIVE HDI 1.6,2018,4x2,D,,7820000,2400000,5219500,5900000,70580
846,20/05/2020,79,LEASING,HERTZ,JYJB88,SEDAN,TOYOTA,NEW YARIS SPORT GLE 1.5,2018,4x2,B,,8200000,2600000,5576000,5600000,84604
846,20/05/2020,80,PARTICULARES,PARTICULAR,JXTF79,SEDAN,NISSAN,VERSA SENSE 1.6,2018,4x2,B,,6400000,2000000,5050000,4600000,43230
846,20/05/2020,81,PARTICULARES,PARTICULAR,PDWR72,SEDAN,CHEVROLET,SAIL 1.5,2018,4x2,B,,5400000,1800000,4700000,4800000,120
846,20/05/2020,82,LEASING,HERTZ,KDSS29,SEDAN,CHEVROLET,COBALT 1.8,2018,4x2,B,,5880000,1800000,3822000,4600000,38289
846,20/05/2020,83,LEASING,CHILEAN LEASING,GYTL83,STATION WAGON,DODGE,GRAND CARAVAN 3.6 AUT,2015,4x2,B,,8340000,2600000,4500000,5200000,85721
846,20/05/2020,84,PARTICULARES,PARTICULAR,HYLF38,HATCHBACK,SUZUKI,SWIFT GL HB 1.2,2016,4x2,B,,5000000,1600000,4300000,4700000,99938
846,20/05/2020,85,BFE,SANTANDER CONSUMER,JDSG98,SEDAN,RENAULT,SYMBOL DYNAMIQUE 1.6,2017,4x2,B,,4690000,1600000,2981715,3700000,115246
846,20/05/2020,86,PARTICULARES,PARTICULAR,HVLX42,HATCHBACK,MG,3 1.5,2016,4x2,B,,4500000,1400000,3700000,3600000,69549
846,20/05/2020,87,PARTICULARES,PARTICULAR,GXRC59,SEDAN,CHEVROLET,SAIL LT 1.4,2015,4x2,B,,4100000,1400000,3200000,3300000,80095
846,20/05/2020,88,PARTICULARES,PARTICULAR,HDSS37,HATCHBACK,CHEVROLET,SPARK GT LT 1.2,2015,4x2,B,,4300000,1400000,3000000,3300000,73720
846,20/05/2020,89,LEASING,RELSA - PAQ1,JKDD63,HATCHBACK,KIA MOTORS,MORNING EX 1.2,2017,4x2,B,,4990000,1600000,3592800,3500000,140896
846,20/05/2020,90,BFE,SANTANDER CONSUMER,BWDX50,SEDAN,CITROËN,XSARA PICASSO 1.6,2009,4x2,B,,2480000,800000,1476000,1900000,204325
843,13/05/2020,1,AUTOMOTORAS,OPEL,S/PLACA,HATCHBACK,OPEL,CORSA HB 1.4,2020,4x2,B,,12090000,3800000,9900000,8800000,19
843,13/05/2020,2,AUTOMOTORAS,OPEL,S/PLACA,HATCHBACK,OPEL,CORSA HB 1.4,2020,4x2,B,,11090000,3400000,9000000,7600000,11
843,13/05/2020,3,PARTICULARES,PARTICULAR,JCSD25,STATION WAGON,JEEP,WRANGLER SPORT 4X4 3.6 AUT,2016,4x4,B,,17000000,5200000,11300000,12800000,40572
843,13/05/2020,4,PARTICULARES,PARTICULAR,JCCX41,STATION WAGON,PEUGEOT,3008 ALLURE 1.6,2017,4x2,D,,11700000,3600000,9700000,8100000,43959
843,13/05/2020,5,BFE,GMAC,LLRT24,STATION WAGON,CHEVROLET,CAPTIVA LT 1.5,2019,4x2,B,,11490000,3600000,8030000,9500000,14122
843,13/05/2020,6,PARTICULARES,PARTICULAR,KBVK11,STATION WAGON,NISSAN,KICKS ADVANCE 1.6,2018,4x2,B,,9100000,2800000,7300000,8100000,27735
843,13/05/2020,7,AUTOMOTORAS,PEUGEOT,LBPZ44,SEDAN,PEUGEOT,308 BLUE HDI HB 1.6 AUT,2019,4x2,D,,12500000,3800000,10500000,9600000,47476
843,13/05/2020,8,AUTOMOTORAS,PEUGEOT,LBRB11,HATCHBACK,PEUGEOT,308 BLUE HDI HB 1.6 AUT,2019,4x2,D,,12500000,3800000,10500000,9600000,38056
843,13/05/2020,9,PARTICULARES,PARTICULAR,JSXT96,SEDAN,AUDI,A3 TFSI 1.4,2017,4x2,B,,11500000,3600000,9000000,9700000,54798
843,13/05/2020,10,LEASING,CHILEAN LEASING,KXJH99,HATCHBACK,SUZUKI,SWIFT DOHC HB 1.2,2019,4x2,B,,6500000,2000000,5330000,5200000,55279
843,13/05/2020,11,LEASING,CHILEAN LEASING,KWDJ16,HATCHBACK,SUZUKI,SWIFT GL 1.2,2019,4x2,B,,6500000,2000000,5330000,5200000,59599
843,13/05/2020,12,LEASING,CHILEAN LEASING,KVSR68,HATCHBACK,SUZUKI,SWIFT DOHC HB 1.2,2019,4x2,B,,6500000,2000000,5330000,4900000,59804
843,13/05/2020,13,PARTICULARES,PARTICULAR,HBYK50,STATION WAGON,FORD,EXPLORER 2.0 AUT,2015,4x2,B,,11900000,3600000,9300000,9000000,63823
843,13/05/2020,14,PARTICULARES,PARTICULAR,GDDP79,STATION WAGON,JEEP,GRAND CHEROKEE 3.6 AUT,2014,4x2,B,,11800000,3600000,8300000,8300000,101971
843,13/05/2020,15,PARTICULARES,PARTICULAR,GYDK30,STATION WAGON,CHEVROLET,CAPTIVA LT FULL AWD 2.4 AT,2015,AWD,B,,9700000,3000000,7500000,6300000,69520
843,13/05/2020,16,LEASING,CHILEAN LEASING,JGVL92,STATION WAGON,SUZUKI,GRAND NOMADE GLX 2.4,2017,4x4,B,,8000000,2400000,5760000,5700000,91221
843,13/05/2020,17,LEASING,CHILEAN LEASING,JBFF71,STATION WAGON,SUZUKI,GRAND NOMADE 2.4,2016,4x4,B,,7650000,2400000,5508000,5200000,92699
843,13/05/2020,18,BFE,GMAC,HLHZ50,STATION WAGON,CHEVROLET,TRACKER LS 1.8,2016,4x2,B,,7400000,2400000,4885000,5200000,85678
843,13/05/2020,19,AUTOMOTORAS,MAZDA,FYFT42,STATION WAGON,CHEVROLET,TRACKER LT 1.8,2014,4x2,B,,6620000,2000000,5650000,5000000,89806
843,13/05/2020,20,LEASING,GAMA,HJGR89,STATION WAGON,CITROËN,C4 PICASSO 1.6 AUT,2015,4x2,B,,8100000,2600000,5508000,6200000,73168
843,13/05/2020,21,LEASING,GAMA,HDJY76,STATION WAGON,CITROËN,C4 PICASSO 1.6 AUT,2015,4x2,B,,8100000,2600000,5508000,6000000,98974
843,13/05/2020,22,LEASING,RELSA,JKCX37,CAMIONETA,TOYOTA,HILUX D CAB 4X4 2.5,2017,4x4,D,,12220000,4800000,7698600,9700000,47952
843,13/05/2020,23,LEASING,RELSA,JKCX39,CAMIONETA,TOYOTA,NEW HILUX D CAB 4X4 2.5,2017,4x4,D,,12220000,4800000,7698600,9100000,57621
843,13/05/2020,24,LEASING,RELSA,JTGC83,CAMIONETA,TOYOTA,HILUX DCAB TDI 4X4 2.4,2017,4x4,D,,12220000,4800000,7576400,9000000,77395
843,13/05/2020,25,LEASING,RELSA,JKDD42,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.4,2017,4x4,D,,11480000,4800000,7462000,8500000,35921
843,13/05/2020,26,LEASING,RELSA,JKDD37,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.4,2017,4x4,D,,11480000,4800000,7462000,7500000,48900
843,13/05/2020,27,LEASING,RELSA,JKDD44,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.4,2017,4x4,D,,11480000,4800000,7462000,7800000,49952
843,13/05/2020,28,LEASING,RELSA,JKDD49,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.4,2017,4x4,D,,11480000,4800000,7462000,7500000,53493
843,13/05/2020,29,LEASING,RELSA,JKDD50,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.4,2017,4x4,D,,11480000,4800000,7347200,7300000,69069
843,13/05/2020,30,LEASING,RELSA,JJXW36,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.4,2017,4x4,D,,11480000,4800000,7232400,7300000,84219
843,13/05/2020,31,LEASING,RELSA,JKDD51,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.4,2017,4x4,D,,11480000,4800000,7749000,7300000,87840
843,13/05/2020,32,LEASING,RELSA,JJXW47,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.4,2017,4x4,D,,11480000,4800000,7749000,7500000,111452
843,13/05/2020,33,LEASING,GAMA,JTFV14,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4X4 2.4,2017,4x4,D,,11500000,4800000,7130000,7300000,174371
843,13/05/2020,34,LEASING,RELSA,JSGS41,CAMIONETA,NISSAN,NP300 DCAB 2.3,2017,4x2,D,,11100000,4800000,7215000,7200000,50062
843,13/05/2020,35,LEASING,GAMA,HYHB57,CAMIONETA,NISSAN,NP300 DCAB 4X4 2.3,2016,4x4,D,,10600000,4400000,7208000,6900000,131964
843,13/05/2020,36,LEASING,GAMA,HYXH79,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4WD 2.4,2016,4x4,D,,10500000,4400000,6510000,6800000,135777
843,13/05/2020,37,LEASING,GAMA,HYXH90,CAMIONETA,MITSUBISHI,L200 KATANA CRT 4WD 2.4,2016,4x4,D,,10500000,4400000,6510000,6400000,163678
843,13/05/2020,38,LEASING,HERTZ,HJHV21,CAMIONETA,TOYOTA,TUNDRA DCAB 5.7 AUT,2015,4x2,B,,13200000,4000000,5940000,7700000,119586
843,13/05/2020,39,LEASING,RELSA,HSZJ56,CAMIONETA,CHEVROLET,D MAX II 2.5,2016,4x2,D,,9190000,4400000,6433000,6400000,106489
843,13/05/2020,40,LEASING,RELSA,HSZJ64,CAMIONETA,CHEVROLET,D MAX II 2.5,2016,4x2,D,,9190000,4400000,6433000,5700000,117639
843,13/05/2020,41,LEASING,RELSA,HSZH53,CAMIONETA,CHEVROLET,D MAX II 2.5,2016,4x2,D,,9190000,4400000,6203250,5800000,148084
843,13/05/2020,42,LEASING,RELSA,HSZJ72,CAMIONETA,CHEVROLET,D MAX II 2.5,2016,4x2,D,,9190000,4400000,6203250,5800000,148748
843,13/05/2020,43,LEASING,RELSA,HSZJ53,CAMIONETA,CHEVROLET,D MAX II 2.5,2016,4x2,D,,9190000,4400000,6203250,5700000,151053
843,13/05/2020,44,LEASING,RELSA,HSZH59,CAMIONETA,CHEVROLET,D MAX II 2.5,2016,4x2,D,,9190000,4400000,6203250,5800000,153168
843,13/05/2020,45,LEASING,FIRST,HRGX92,CAMIONETA,CHEVROLET,D MAX II 2.5,2016,4x2,D,,9200000,4400000,4500000,6400000,57831
843,13/05/2020,46,LEASING,FIRST,HRGX70,CAMIONETA,CHEVROLET,D MAX II 2.5,2016,4x2,D,,9200000,4400000,4500000,6400000,102905
843,13/05/2020,47,LEASING,FIRST,HDPF37,CAMIONETA,CHEVROLET,D MAX II 2.5,2015,4x2,D,,9200000,4000000,4350000,4600000,141111
843,13/05/2020,48,LEASING,FIRST,GZRF88,CAMIONETA,CHEVROLET,D MAX II 2.5,2015,4x2,D,,9200000,4000000,4350000,4600000,82339
843,13/05/2020,49,LEASING,FIRST,GZRG40,CAMIONETA,CHEVROLET,D MAX II 2.5,2015,4x2,D,,9200000,4000000,4350000,4600000,56387
843,13/05/2020,50,LEASING,HERTZ,HZWW65,CAMIONETA,SSANGYONG,ACTYON SPORT 2.0,2016,4x2,D,,7820000,2400000,3519000,5300000,92751
843,13/05/2020,51,LEASING,RELSA,HSTB11,CAMIONETA,FIAT,STRADA TREKKING DCAB 1.4,2016,4x2,B,,5680000,1800000,3976000,4100000,74236
843,13/05/2020,52,LEASING,RELSA,HPJZ49,CAMIONETA,FIAT,STRADA TREKKING DCAB 1.4,2016,4x2,B,,5680000,1800000,3976000,4000000,100932
843,13/05/2020,53,LEASING,RELSA,HCLP14,CAMIONETA,FIAT,STRADA TREKKING DCAB 1.4,2015,4x2,B,,5090000,1600000,3563000,4200000,73324
843,13/05/2020,54,LEASING,HERTZ,HWLY52,MINIBUS,CHEVROLET,EXPRESS 3500,2016,4x2,B,,13600000,4200000,4080000,5400000,38366
843,13/05/2020,55,LEASING,RELSA,JRVB89,FURGON,PEUGEOT,EXPERT PREMIUM HDI 2.0,2017,4x2,D,,12100000,3800000,7986000,10100000,66975
843,13/05/2020,56,LEASING,HERTZ,HWKB52,FURGON,PEUGEOT,EXPERT HDI 2.0,2016,4x2,D,,11400000,3600000,5130000,4200000,215443
843,13/05/2020,57,LEASING,RELSA,HKCH96,FURGON,PEUGEOT,BOXER HDI 2.2,2015,4x2,D,,12173300,3800000,6695315,7200000,118079
843,13/05/2020,58,LEASING,RELSA,HKCH86,FURGON,PEUGEOT,BOXER X2 50 HDI 2.2,2015,4x2,D,,12173300,3800000,8216978,6600000,141416
843,13/05/2020,59,LEASING,GAMA,JDDX37,FURGON,TOYOTA,HIACE 3.0,2017,4x2,D,,10500000,3200000,5775000,5200000,130867
843,13/05/2020,60,LEASING,GAMA,HJRJ42,FURGON,CITROËN,JUMPER HDI 2.2,2015,4x2,D,,11200000,3400000,6720000,7300000,133420
843,13/05/2020,61,LEASING,GAMA,JFCK65,FURGON,CITROËN,BERLINGO HDI 1.6,2017,4x2,D,,6110000,2000000,4154800,4300000,173684
843,13/05/2020,62,BFE,GMAC,JRRB10,FURGON,CHEVROLET,N300 MAX VAN 1.2,2017,4x2,B,,4400000,1400000,2386000,3400000,46005
843,13/05/2020,63,LEASING,RELSA,JTHB20,FURGON,FIAT,FIORINO FIRE 1.4,2017,4x2,B,,4620000,1400000,3118500,3300000,47006
843,13/05/2020,64,LEASING,RELSA,HZBD30,FURGON,FIAT,FIORINO FIRE 1.4,2016,4x2,B,,4180000,1400000,2821500,3900000,50159
843,13/05/2020,65,LEASING,GAMA,GXXL71,FURGON,CITROËN,BERLINGO B9 HDI 1.6,2015,4x2,D,,5300000,1600000,3604000,4000000,122691
843,13/05/2020,66,LEASING,GAMA,HDTR84,FURGON,CITROËN,BERLINGO B9 HDI 1.6,2015,4x2,D,,4810000,1600000,3270800,4000000,129834
843,13/05/2020,67,LEASING,GAMA,GXXL74,FURGON,CITROËN,BERLINGO B9 HDI 1.6,2015,4x2,D,,4850000,1600000,3298000,3800000,186239
843,13/05/2020,68,AUTOMOTORAS,DERCO CENTER,KKXJ23,SEDAN,RENAULT,FLUENCE 2.0,2018,4x2,B,,7491775,2400000,5250000,6300000,4497
843,13/05/2020,69,BFE,GMAC,KWPY64,SEDAN,CHEVROLET,PRISMA 1.4,2019,4x2,B,,6530000,2000000,4280952,4600000,29656
843,13/05/2020,70,LEASING,CHILEAN LEASING,KVYB87,SEDAN,VOLKSWAGEN,VOYAGE POWER 1.6,2019,4x2,B,,6240000,2000000,4992000,3900000,53736
843,13/05/2020,71,LEASING,CHILEAN LEASING,KVYB89,SEDAN,VOLKSWAGEN,VOYAGE POWER 1.6,2019,4x2,B,,6240000,2000000,4992000,3900000,53097
843,13/05/2020,72,LEASING,CHILEAN LEASING,KVYB82,SEDAN,VOLKSWAGEN,VOYAGE POWER 1.6,2019,4x2,B,,6240000,2000000,4992000,3900000,56020
843,13/05/2020,73,LEASING,CHILEAN LEASING,JVWJ71,SEDAN,SUZUKI,CIAZ GL 1.4,2018,4x2,B,,6520000,2000000,4759600,4000000,70119
843,13/05/2020,74,PARTICULARES,PARTICULAR,HYRX90,HATCHBACK,SUZUKI,CIAZ GLX 1.4,2016,4x2,B,,6200000,2000000,4300000,3800000,58329
843,13/05/2020,75,LEASING,CHILEAN LEASING,JFKP40,SEDAN,SUZUKI,CIAZ GL 1.4,2017,4x2,B,,6470000,2000000,4723100,4000000,65493
843,13/05/2020,76,BFE,GMAC,KWRH58,SEDAN,CHEVROLET,SAIL 1.5,2019,4x2,B,,4960000,1600000,2943904,3400000,75998
843,13/05/2020,77,BFE,GMAC,JDWK61,SEDAN,CHEVROLET,PRISMA LTZ 1.4,2017,4x2,B,,6150000,2000000,4123966,3800000,27333
843,13/05/2020,78,LEASING,GAMA,JKDZ87,HATCHBACK,CITROËN,C ELYSEE HDI 1.6,2017,4x2,D,,6770000,2200000,4603600,3700000,122146
843,13/05/2020,79,PARTICULARES,PARTICULAR,GJBJ56,HATCHBACK,CHEVROLET,SPARK LITE HB 1.0,2014,4x2,B,,2800000,1000000,1900000,2200000,100378
843,13/05/2020,80,BFE,EUROCAPITAL,DKJX35,SEDAN,HYUNDAI,ELANTRA GLS 1.6,2013,4x2,B,,6030000,2000000,3919500,3800000,209898
841,06/05/2020,1,BFE,BANCO SANTANDER,JTZG33,STATION WAGON,JEEP,GRAND CHEROKEE LTD LX 4X4 3.6 AUT,2017,4WD,B,,19400000,6000000,13580000,15200000,27374
841,06/05/2020,2,LEASING,HERTZ,KBJD67,STATION WAGON,TOYOTA,4RUNNER 4X4 4.0 AUT,2018,4x4,B,,17590000,5400000,12664800,10500000,90567
841,06/05/2020,3,LEASING,HERTZ,KSWF65,STATION WAGON,NISSAN,NEW X TRAIL 2.5 AUT,2018,4x2,B,,11070000,3400000,7749000,7700000,84395
841,06/05/2020,4,LEASING,HERTZ,KBJD78,STATION WAGON,TOYOTA,RAV 4 2.0,2018,4x2,B,,11100000,3400000,7770000,7800000,93299
841,06/05/2020,5,PARTICULARES,PARTICULAR,JJLH69,STATION WAGON,NISSAN,QASHQAI 4X4 2.0 AUT,2017,4x4,B,,12000000,3600000,9400000,9500000,44822
841,06/05/2020,6,PARTICULARES,PARTICULAR,JLGT52,STATION WAGON,SUBARU,XV AWD CVT 2.0I,2017,AWD,B,,10000000,3000000,8200000,8800000,76133
841,06/05/2020,7,PARTICULARES,PARTICULAR,HVTK64,STATION WAGON,MAZDA,NEW CX 5 R 2.0 AUT,2016,4x2,B,,10700000,3400000,8800000,9800000,80188
841,06/05/2020,8,BFE,BANCO SANTANDER,HSZB12,STATION WAGON,HYUNDAI,SANTA FE GLS 2.4 AT,2016,4x2,B,,11700000,3600000,8190000,9000000,16217
841,06/05/2020,9,PARTICULARES,PARTICULAR,GVWF60,STATION WAGON,HYUNDAI,SANTA FE GLS 2.4,2015,4x2,B,,10000000,3000000,7900000,7800000,119301
841,06/05/2020,10,BFE,BANCO SANTANDER,KPLB18,STATION WAGON,CHERY,TIGGO 2 GLS 1.5,2018,4x2,B,,6090000,2000000,4263000,5000000,22603
841,06/05/2020,11,LEASING,HERTZ,JZHR38,SEDAN,SUBARU,ALL NEW LEGACY XS CVT 2.5I,2018,AWD,B,,12495525,3800000,8122091,7300000,83844
841,06/05/2020,12,BFE,GMAC,KRKT32,HATCHBACK,CHEVROLET,CAVALIER 1.5,2018,4x2,B,,6540000,2000000,3934460,4200000,46908
